gene	PearsonCorrelation
MYO10	0.00231811187200121
RPL37	0.0964492075222529
OSMR	0.0137772936016079
HAPLN1	-0.0613561846915083
LHFPL2	-0.0521330127352207
SSBP2	NA
BHMT	0.0737943768241238
CRHBP	0.0154369198976754
PPIP5K2	-0.0222947372411554
BDP1	0.0849072583535657
GTF2H2	0.237616100507476
BTF3	0.0610525374690892
SPATA9	0.0691861481346921
TSLP	0.117402083417749
COMMD10	0.0491494952785565
MEGF10	0.0815650057937009
YIPF5	-0.00702530010297072
CXCL14	0.0115669193446088
LECT2	-0.00122236056732032
DDX46	-0.0571926565535739
IL9	-0.0499390540353763
TIMD4	-0.0135388259754057
GABRB2	NA
PCYOX1L	0.176511087076611
TNIP1	0.0127382491110237
G3BP1	-0.0402835588173954
ZNF300	0.07818223621134
NHP2	0.0502038344700365
RMND5B	-0.0347131352849504
FAM50B	0.00769527668888698
MYLK4	0.0404633395893957
TBC1D7	0.0577632947866114
FARS2	0.0225760239569261
GFOD1	-0.0719394452566501
PSD2	0.0647705775168914
ZMAT2	0.100492366013699
SLC17A4	0.000375120716004538
TRIM7	0.05928091365471
FAM193B	0.0399617997361925
PLA2G7	-0.0024129861029486
RNF44	-0.00958830898672323
DOK3	0.0743742737097049
PRIM2	0.0826972387172132
LGSN	0.0975891903124018
FGD2	NA
ANO7	-0.0234733931089772
CRIP3	-0.0530165064269315
TCTE1	0.0812929489574307
RPL7L1	0.0220187191601118
TPBG	-0.0156461516325673
IRAK1BP1	0.0155930459262025
PHIP	-0.0209178354044967
PRSS35	0.00521013749765851
PM20D2	-0.0924803055301101
SCML4	NA
CLVS2	-0.0576702672411098
ARHGAP18	-0.0616769712960801
TAAR1	-0.0205610540037075
SLC2A12	0.0221174481061946
SHPRH	0.0152379961260866
AIG1	-0.0687220159550904
DYNLT1	0.0590619091896089
TMEM181	0.0738444063173298
PNLDC1	0.145255736922547
WTAP	0.0726710490200274
ZMYM4	-0.117337022321723
VIP	0.0406985891007601
VWDE	0.107467102426677
GNA12	-0.0266942933429642
C7orf50	0.00214404661545601
SDK1	0.114441883652406
FERD3L	0.0127768095752364
CDCA5	0.0393976651981862
PURB	-0.013292049112153
SRCRB4D	0.144859161387509
POMZP3	0.735177605356089
TRIM50	0.0306942887802562
ZNF92	-0.0348508217171155
TMEM168	-0.0701106250287638
ASB15	-0.0360537301121411
GIGYF1	0.0865616395396321
TRIM4	0.237477570454412
TMEM209	0.0599097593309562
AGBL3	0.0612594575376966
EPHA1	-0.0596456040588775
NOM1	0.234824552818433
NCAPG2	0.00720448172863892
CSGALNACT1	-0.0308483757527475
ATP6V1B2	0.00623294203193634
HMBOX1	-0.0421615109889249
CHRNA6	0.0800170478032835
GNRH1	-0.0883457321055003
BIN3	0.049443599158864
DOK2	0.0266575484772623
CHMP7	0.0159596182284472
ERLIN2	0.0186102294011728
PXDNL	0.0216200044815986
DNAJC5B	0.0216631428938799
CRH	0.0369362027245906
ADHFE1	0.14312402104507
DPYS	0.0455455476372608
LRP12	0.0624612294293513
EBAG9	0.0800283580351819
POLR2K	0.0336175681672044
FAM83A	0.0348317233061147
FAM135B	0.056828221188667
ZNF7	-0.0339006263262311
SLC39A4	0.0226362213613905
NAPRT1	0.289605906129561
VLDLR	0.0681792430365926
AK3	-0.0144291577168441
NFIB	-0.141554453688849
CER1	0.108574120227867
IFNA5	0.0828805194578839
HAUS6	0.109287226090029
CDKN2A	-0.0487667214104026
C9orf72	0.0590260845766761
ZCCHC7	0.0669632986533405
FBXO10	NA
SHC3	0.0305814494962766
HIATL1	0.124523662287739
ACTL7B	0.0683907139146382
SNX30	0.0314571712009241
OR5C1	0.00406175549596966
ALAD	0.0657058887587156
POLE3	-0.0376238527357429
GBGT1	-0.041322296695199
SURF1	0.204344187263692
SURF2	0.100767014217033
SURF6	0.171539117714643
CIZ1	0.0312815586294496
SLC25A25	0.0535222038287618
IDI2	0.0410694398293722
INPP5E	0.139887863752541
SEC16A	-0.00758148328285531
NACC2	0.036329030021046
COMMD3	0.0261376271942849
PDSS1	0.04577662208825
FAM188A	-0.0174208035942428
SLC39A12	0.0656967926171866
RSU1	0.0941787488425075
PARD3	0.0549643310572136
ANKRD30A	0.00487632811052069
NRBF2	0.0294103652507325
A1CF	0.0766105140145697
RGR	-0.00569918275430335
C10orf11	0.0582795337618546
CAMK2G	0.0812907910413436
GLUD1	-0.00660009614516169
RPP30	0.0577449799569487
ADD3	-0.0153368153962874
DNAJB12	0.0684422805405558
NPFFR1	0.0245166618674778
LRRC27	0.0982820799241697
MTG1	0.0198379559182442
PAOX	NA
PPRC1	-0.011336013202093
ITPRIP	0.0184617113133833
CNNM2	-0.024180605397214
PDCD11	0.0546237436704709
ADAM12	NA
GAS2	0.080908433958341
LIN7C	NA
IMMP1L	0.0162899260699823
PGAP2	-0.0270328607065417
SCGB1A1	-0.0297170626079816
SYT8	0.0618784371156363
ZNF214	-0.053401914051423
ZNF215	0.283361491179895
HSD17B12	0.355368849365711
APIP	0.152886423980847
C11orf49	NA
CELF1	-0.000739256069738155
CCDC81	0.0670523799549634
SESN3	-0.00386979260054033
ENDOD1	0.0233463735723776
CCDC82	0.0789519693150818
CAPN5	0.0873367129431769
RPS3	0.0403923604719726
ZC3H12C	0.014128174109578
TTC12	0.196637203583689
C11orf52	NA
NPAT	-0.0952513787222296
AASDHPPT	0.0148036270190678
GLB1L2	0.00717241785719242
GRIK4	0.0702398387847245
ST14	-0.0331938566022941
HYOU1	-0.0161282607870578
ADAM33	0.0479294032557222
CSRP2BP	0.135997379689206
DAK	0.057012036363307
MTA2	0.0125613359106887
TMEM138	0.00796588912877944
FADS1	-0.0505255413855135
TMC2	0.0356977398755091
ROM1	0.051206129768499
EML3	0.114518618795055
INCENP	0.0876000011480645
ZP1	0.0115161245054396
MS4A3	-0.0298566660616288
PLCH2	-0.0155897689270564
FRG1B	0.093394168033067
B3GAT3	-0.0144924582815066
CCDC15	0.0224477032272516
FEZ1	-0.0025595504142171
MPZL2	0.0169443738296713
SCN2B	0.0289723660111032
SIDT2	0.053899516240023
TMEM25	0.0533236260828259
DUSP15	-0.0202149252554436
COMMD7	-0.0427321134048579
DSN1	-0.0117687295274239
LSM14B	0.0638794230669724
YTHDF1	-0.0698404451755865
CABLES2	-0.0398132438373537
TRPT1	0.0613971103139483
NUDT22	-0.0595196939800986
FERMT3	-0.118320909114313
PLCB3	-0.049266020381723
MRPL49	0.0802596865486111
TBX6	0.0300136741373045
DOC2A	0.0523833272605298
HIRIP3	0.11797442558147
TMEM219	0.0125415153026483
KLRF1	-0.0486295749035242
CLEC1A	-0.0261900616004607
MKX	-0.0190588724356179
C10orf68	0.0641107372253397
GRIN2B	0.0148054684102631
ITGB1	-0.0350615622220274
ANXA8L1	-0.038633971895329
FXYD4	0.0310334467665194
PCDH15	-0.128486747985311
CWC15	-0.000192687359468203
FCGR1A	NA
ARID5B	0.0402121025961839
KLHL1	NA
CDH8	0.135464453954432
DCUN1D2	0.0921590682534965
TMCO3	-0.0030011271215801
TMEM218	-0.0356265545111118
TIRAP	NA
LATS2	0.0717956890767328
LPHN3	0.0131939627390206
KIAA1328	NA
FAM124A	-0.0143909366746422
LYPD1	0.0686380036195174
ADRA2A	0.0260240952003215
SPATA4	-0.00683019738955316
CCDC102B	0.0603455364212314
DLG2	-0.00223946362328132
PRSS23	-0.0692913492327957
PPP1R1C	0.0387130003197994
C11orf53	0.0733207408061841
CCT5	0.0375298387869273
DIXDC1	0.0367286986344994
TIMM8B	NA
PTS	0.0620209220158927
C2orf50	-0.00864699402441092
FREM2	-0.0109121701973429
ABCB9	NA
RILPL2	0.00775727593753592
DHX37	0.031692281980177
ITPR1	NA
TKTL2	0.00857724587784965
PRSS53	-0.0517212704671913
GPR158	-0.0323321434324601
LYZL2	0.0758100288251554
CACNA2D4	-0.0345161334509253
NGLY1	-0.0752746436043558
OXSM	0.0757343305339583
C12orf45	-0.0476402562740366
UBE3B	0.0721420999456967
ANK3	-0.0164911782066348
PLBD2	0.0184175377181265
DLG5	0.0884602405148642
MAT1A	0.0479304238143469
SLC2A13	0.044454429159522
GXYLT1	0.138054022798968
TWF1	0.0185852828727245
DIP2C	0.0226493068379608
EIF4E	-0.00264602468038183
MAGI1	0.0373505975891021
FAM177A1	0.0195892351401446
EXT2	0.0134506005768523
TMEM18	0.0386298585803211
KCTD14	NA
THRSP	NA
ME3	0.0385626169572045
NUBPL	0.00223445196579425
FER	0.0218863718184612
ANKRD50	-0.0415283258661545
CDC123	0.121988252377558
SCLT1	-0.0872179829351024
C4orf33	0.118032063020717
PTPRO	-0.0430919220561646
ACAD8	-0.0885163978197001
THYN1	NA
QDPR	0.00740554732356058
FAM160B1	-0.0209318096785388
TEX9	0.00206389566223648
POU4F2	-0.0729553533579155
DPYSL4	0.228831604755834
ADAM8	NA
PIGF	-0.127836517797127
ANKAR	-0.0494623626295263
INPP1	0.0952132422625991
RNF144A	-0.0718133316518587
FLI1	-0.0444559585663665
KCNJ1	0.0599613868850561
WWC2	-0.0693057795574396
MLF1IP	0.217013328118573
ACSL1	-0.0106654699991769
SLC25A4	NA
BICD1	0.0190413621731296
CCDC122	0.22661346217322
TDO2	0.00340696193734516
GUF1	0.146129012492824
SACS	-0.0466221635548013
PABPC3	-0.086986758652633
CENPJ	0.0548919798157562
FBXO4	0.0250318251127454
PARP8	0.0507925292640407
GFRA1	NA
DST	0.0227433146138633
BEND6	0.198487561461104
RBM46	0.0343247273184653
RABGAP1L	0.0684640082753058
TMEM56	0.0571289106610188
ASTN1	0.0427721787919888
MGAT5	-0.0220079688407135
HSPB8	0.0011571133364825
POU4F1	0.0691885469736788
RNF219	0.0101112352796216
PSTPIP2	NA
ATP5A1	0.0024554393388684
HAUS1	0.0470378493216098
C18orf25	-0.00126218708982642
SPC25	0.0031032177350766
G6PC2	0.362016769032329
PDK1	-0.0651831598425787
PTH	0.0600224214958028
PDE3B	-0.0181437559104608
TCF7L1	0.00640716185546121
TGOLN2	0.186396276517467
SH2D6	0.0567967776909409
KCNK13	-0.0226644010246271
ATG10	0.528243389464197
POC5	0.0450049629358606
TADA1	-0.0122313489133534
CWF19L2	0.0502979622240466
JMY	0.0179194192368809
XRCC4	-0.0835478403163471
ZNF547	NA
ZNF773	0.14767921387001
SUV39H2	-0.0624131568004608
RPP38	-0.0241198579436936
ZNF837	-0.0695972169299199
CCDC50	-0.0234575651055681
CAMK4	0.0458622910328036
TRIM36	-0.0522937181742848
PAN3	-0.00836675045974581
PLEKHH2	0.0459270354857824
SPARCL1	0.0294674994847425
DSPP	0.00738747890008363
DMP1	-0.0366029775861523
MEPE	0.044131174967724
MBNL1	0.0141710765925073
GJA1	0.00456991806402271
CCNO	0.000447084008952381
CLEC4F	0.0162128222133952
SLC30A6	-0.00156539159053804
RASGRP3	0.0114962007423083
FAM21B	0.00726934128862712
GPR180	0.0549564757134016
TCTEX1D1	0.160086703594149
WDR78	-0.0309715396307884
ANKRD22	-0.0558051663057892
FARP1	0.0637356915585527
IFIT5	0.103116391823309
PRDM8	-0.0860388826833846
HHEX	-0.0794157821929203
UTRN	-0.026636498963618
GRM1	0.0191681800547417
GGPS1	0.0422863593048072
ZNF117	-0.0218539182105047
RAB3C	-0.0191829340274189
MARVELD2	0.00983453314379058
MED21	0.00825824567756169
NRSN1	NA
JAKMIP1	-0.037674381394194
CENPH	0.159611166274883
CARHSP1	0.054932674281113
TEKT5	0.0344050849212035
BANK1	-0.00653984870787269
TXNDC11	NA
ACOXL	0.0442599076614387
ANAPC1	-0.0535962774302244
CAST	0.185481548552141
SYCP2L	0.0501021692302189
BMP6	0.0603020855041601
MERTK	0.061256578458878
TMEM87B	0.00442101191742906
PTPRR	-0.0398807316326506
PLA2R1	0.170485690607817
SCN3A	0.0287271921808237
FEZF2	NA
SLC25A27	0.110171164296871
FRMD1	0.022469884921477
FAM49B	0.0411396317126826
ASAP1	0.0473560086127236
INO80C	-0.0434344630964742
NMRAL1	0.0160967897901132
C16orf89	0.00543672684580857
ING1	0.129182529462079
ADPRHL1	0.0782614231918623
RMND5A	NA
CD8A	0.0599396666120122
RPIA	0.0849328527517032
TUBGCP5	0.0328463539344985
PTPRD	-0.103928368131951
CNKSR3	NA
GTF2E1	0.0137499555294547
CFDP1	0.129525711549316
ZDHHC7	0.100438040283434
FAM92B	-0.105768750564858
C7orf31	0.00591320974442947
CMIP	NA
SPHKAP	0.0200982285273674
KCNJ16	0.00393756789158653
TRIP12	0.0781380804883003
KCTD15	-0.0067937699291873
MCOLN2	0.242264868545307
LGI4	-0.0571728864406551
DDAH1	0.0212847316653784
CHD1	0.00177940189212609
ANKFN1	NA
HS2ST1	-0.0657660341785543
MSI2	-0.00836161343736517
HS3ST3A1	0.093739562468311
PPP2R5E	0.00944290907408206
ASB17	0.0252214452138934
SLC5A10	-0.0284354827828499
AK5	0.0334648032590173
CABYR	NA
ANKRD29	NA
C6orf57	0.0275454344140304
THY1	0.0907083628759984
C16orf74	0.0111773312126533
FAM105B	-0.00408782158308993
UBASH3B	0.0513318169854492
ROBO3	-0.0567655857151631
PANX3	NA
TBRG1	0.0398881452199224
NRGN	-0.0458301846018588
PITPNC1	0.0215151160418168
CC2D1B	0.00860298081559656
PRKCA	0.0852304595810265
GAL3ST2	0.0476625833230348
ABCA9	0.0565964775132391
ABCA10	-0.0535080525787753
ABCA5	0.0554188939019618
ENPP3	0.000380197448606007
UCHL1	0.011967864118984
FAM167A	-0.00352254447381066
NEIL2	0.0172094101718628
WNT3A	0.119547491125515
LONRF1	0.0257893384912071
SH3RF1	0.0230319583264856
GBP5	-0.0347797851511252
C10orf90	0.0880516328696578
FAM69A	-0.0347743176462073
PDLIM3	NA
TCEB1	0.0894844444441752
LY96	-0.0352554261044115
PSMA8	0.0304527496571329
CXADR	NA
BTG3	-0.0067461710267611
C21orf91	-0.0437129736114547
CHODL	0.0624852562002402
TMPRSS15	0.0160123573683666
NCAM2	0.0199152801765448
L3MBTL4	0.0496973798604598
PDE1C	0.155509095613837
RABGEF1	0.00411146428161486
MRPL39	0.164907853087959
GABPA	0.00142270600837367
ADAMTS5	-0.0181822112284453
TSEN2	0.0309157525043619
SLFN13	0.119267952448071
C17orf50	-0.0302395406153703
FLCN	0.113185840800418
DPH3	0.0239551303386569
APCDD1	0.00250128300088914
MPPE1	NA
RAB6B	-0.0163649308217115
EPHB1	0.0229479858339608
ACSS1	0.00911749070778953
CA10	-0.014124381081494
PTPRN2	0.0472675672486394
AZIN1	-0.00813091253994113
OTUD6B	0.0130540007842391
CDK19	-0.0473284272781599
MMS19	-0.0618620329695087
MARVELD1	0.0116540899789286
ZFYVE27	0.000570841151973674
GPR78	0.0546470492051423
HSPA13	-0.0673171278651086
USP25	0.0222650191738952
ZCCHC10	-0.0246483740365322
MOV10	0.0174934666783678
RHOC	0.00808810393105171
PPM1J	0.0335056929997452
SLC16A1	0.0274052962332044
HEATR3	0.0357202745784185
TRIM74	0.00965441158701893
OXA1L	0.103070450459542
CNOT8	0.0415115518504587
LRGUK	0.0830771546651472
MIER3	-0.0320712888243149
ZKSCAN2	0.103922849541187
RBM45	0.0644316454557072
C10orf12	0.0108764272956965
KCTD18	0.0355336468546065
FAM126B	-0.0100434078092765
ALS2CR12	0.122366819470115
FZD7	NA
SPAG17	-0.0235780952326293
FMN2	-0.0858640504539692
CYLC2	-0.0359113674555048
FAM154A	0.0490648631666748
RRAGA	-0.0127493803026095
ADCY8	0.0666975081320038
RASA2	0.0103692819819152
RMND1	0.0741114711469463
TMBIM4	0.00662711870249033
KIF5A	0.0480807729879804
C9orf41	-0.0455128643792919
TTC18	0.0623965293533559
UGT2B4	0.0191742376705904
MMP16	-0.0444696710736777
ADK	NA
BATF	0.0139716558919136
ADAMTS3	-0.0240590156073665
ALX3	0.0250079121785903
DRAM2	0.108798044351351
C8orf37	0.0732997326891252
ADAMTSL3	-0.0408740721688552
SLC28A1	-0.0172923243211014
WHAMM	0.0683543866661293
N6AMT1	0.218347884862606
CCT8	0.0676555625201845
NAA11	-0.172444279486139
CLDN17	-0.0630964747635843
CDK20	-0.0167604162238268
PCGF6	-0.0342263482132616
SORCS3	0.111016238939724
SFXN2	0.128513043896347
C14orf2	-0.00952490291006115
FUT6	-0.00938727679446523
TDRD9	0.0647321526654015
FGF18	0.113068020897989
PCDH1	0.0429059904332538
SH3RF2	0.0262026343261492
MTERFD1	-0.0572319463177204
PTDSS1	0.0544370697547338
HKDC1	0.034388430805683
CD109	0.00748052505364455
LRFN2	-0.0832480866173788
NODAL	0.0869291287579784
MED19	0.187707219085501
UNC5D	-0.0181554894376274
GLYATL2	-0.00805672468497506
WDYHV1	0.0860095668566763
FBXO32	0.0933448906729336
NSMCE2	-0.000356375475904081
ZNF689	0.01478386988108
PRR14	0.0952816336218938
PHKG2	0.0432650028089896
HIAT1	-0.0154866665218093
ITGAD	0.0693914569324798
VPS8	0.0436841480901001
GALK2	0.0471822890829041
B3GNT7	0.0400166505589175
PDE6D	0.0162499487864947
BRPF1	NA
RPUSD3	0.0535724862624408
TATDN2	0.0962890243102576
GHRL	0.0777484237774867
EXOG	0.0163892739143646
NTAN1	-0.037524419464091
SLC6A1	0.260580948813647
SMG1	0.0255980200065408
FCHO2	0.202366692214899
RBPMS	0.0558049238669676
TIMP4	-0.0824579925725443
CPT2	-0.020074407299275
NECAP2	-0.00553135369661995
CDCP2	0.034984319645641
PAXIP1	-0.0459863241300471
STEAP2	0.00211322430760199
CLDN12	-0.0486518688047549
FZD1	-0.0156913850356081
GATAD1	0.05165804414862
SUSD3	-0.0573127762622435
CLEC18A	0.155794842752813
DHRS4	-0.00649287500432433
CLEC18C	-0.0115917416200775
FUK	-0.0116644585606199
IL34	-0.0686261700879152
DHRS1	0.10243932882843
KIT	0.0079144135356824
HYDIN	-0.0103871982047622
AASDH	0.133580608373741
RNF111	-0.0476623127379397
CCNB2	NA
APPL1	0.00517263486098042
KCNJ6	0.00604976894200227
LCA5L	0.0389654629735558
SLC35B2	-0.0384769859349946
MX1	0.116356665146041
CREB3L1	0.0398050285264318
C2CD2	0.0268824077752974
SLC38A10	0.0725182609567612
DGKI	-0.0367769272171758
SVOPL	0.0106720907172464
BRAF	-0.0011812439283807
ACAN	-0.0180471838261305
SLC37A3	0.0175754056111759
FMNL2	0.0137210068867196
RAB28	-0.0116744323188546
TNFRSF14	NA
PANK4	0.0300492368884397
CIB4	0.0200544217807063
MEGF11	-0.00762654433116775
C12orf43	0.0235652273440728
SKI	0.0418011977300898
LDLRAP1	0.0558073094935717
AGAP1	0.0701450733640798
KRTCAP3	0.102183350458393
PAFAH2	-0.016968098056973
SLC30A2	0.0988289382545855
WDR66	0.0378943105992233
DUSP2	-0.00956923195943121
RHPN1	0.0608588860193969
TPRG1L	0.121837477876981
LRRC43	0.122484178793845
XDH	-0.0136587936088652
CNNM4	0.0544813577239206
EYA3	-0.0512396662357743
DZIP1L	-0.00282127631998506
MRAS	0.0223667254880804
FAIM	0.0432507681146098
FAM46B	-0.121422423339324
CLSTN2	0.058580634315435
COLEC12	-0.0782522076232494
MITD1	-0.0471052164734472
EIF5B	-0.0128899837843137
KCNB1	0.0785294050640856
B4GALT5	NA
SPATA2	0.0756507991425716
NCF1	-0.042127163551424
CPA5	-0.0038906635368432
PPP1R9A	0.00345764186385336
ZC3H18	0.110622642739326
ZFAND2B	-0.0650799302529202
POM121L2	-0.0189260163202999
DYNC1I1	0.000616330155333417
PPP1R15B	0.033227505910739
COPG2	0.219850306074606
C11orf30	0.0226974191670082
AGPAT6	0.0228371847699698
PKD1L1	0.0970196976982369
ELK4	0.0321295515304748
SLAMF8	0.0157950623554982
SLC45A3	0.0204014729808013
RNF166	0.0806414652339178
NBL1	-0.0403463315875469
USF1	0.051266731244345
SPATA2L	0.0904059862173823
NIT1	-0.0130227708263717
ZNF276	0.00155498611832676
NPM2	0.0289285237781762
CDA	0.0314524005400706
PINK1	0.0268745930619663
B4GALT3	0.0293100054529837
FAM160B2	0.0727696146518892
NDUFS2	-0.00579075401787493
SLC5A11	0.124896074471992
FCER1G	0.0413482931783918
WFDC8	0.0693069587851178
KIAA1967	-0.0435041480038041
ALG8	0.00707655773806062
FBXW5	0.0818835340545036
C21orf59	0.0123311322291304
IFNAR2	0.0755120590222351
MRPL10	0.0467749520095534
SON	0.0477369534371683
SV2A	-0.0154280223290464
LAD1	-0.052802797051484
STC1	0.0779391756406396
CSRP1	0.0778965871831474
PRAC	NA
ATP5G1	-0.0577213988641126
C1orf51	0.00864210416019319
SNF8	0.00549633953468419
IGF2BP1	-0.0229269301734033
CBR1	-0.0961800528100785
GJD2	-0.0779142326242495
ACTC1	NA
CHAF1B	0.0547745984927489
HLCS	0.0721226167365164
GOLGA6A	-0.00221824171655293
SCUBE1	0.0166485256037827
ADPGK	0.046543441779635
PLA2G4D	0.0224482207281521
PADI4	0.0377454511207249
PSMD4	NA
IRX6	-0.0495995901594931
HK2	0.0138765621392914
CELF3	NA
THEM4	-0.0182108419018675
TCHH	0.00795291409224819
UBR1	0.0471442277700176
MED8	-0.121853497557527
TGM7	-0.113697334604996
RGL4	0.00135677206149014
SPRR2G	0.0777150976757708
PGLYRP3	-9.3405103540297e-05
ISL2	0.0713952442727434
GPBP1L1	0.0739170417409478
NAE1	-0.00720759118250071
TMEM69	0.0463319207714696
GPR114	-0.0802927190529692
TEPP	-0.0242688236014619
CHCHD6	0.0544744060671573
LRRC36	0.0875154667816543
TPPP3	-0.0385772421003377
AGRP	NA
ZFYVE28	-0.0311453517643323
RLTPR	0.0106859808223761
C16orf86	NA
FAM131B	0.0583334933587242
ABR	0.0137876659432513
LYPD5	0.0464399829523771
CCDC117	-0.0500432876818512
ZNF222	NA
NPR2	0.092537389778436
ZNF221	0.0219303732300508
ZNF235	-0.0201541027817434
GNE	-0.00593004172693186
TNFRSF13C	0.00548713229838377
CALM3	0.0202632893793933
IQCC	-0.0271053256096862
ZBTB8A	0.0166622865892736
ATAD3B	-0.0377454200615915
SSU72	-0.0332724555191163
UBE2J2	0.034633123293551
FNDC5	0.0202182450782751
CPAMD8	-0.020365497891578
ANKLE1	-0.0296031951912882
CCDC58	-0.0590990976737359
KALRN	NA
TFF3	0.0164286335657539
TFF2	0.0590425428982088
TMPRSS3	0.0459333690246164
RSPH1	0.0311591202328655
SLC37A1	-0.0406863960449084
PDE9A	-0.0420110339842028
WDR4	-0.049528669071847
NDUFV3	0.0236928234870304
CRYAA	0.0338285202976842
HSF2BP	-0.0106640005060855
PDXK	-0.0387707330661536
RRP1	0.0617919878708425
AIRE	-0.0109690003541208
C21orf2	0.118658200571251
RALGDS	-0.0486662909498119
FTCD	0.0806312783373386
LSS	NA
VAV2	-0.0451854483771323
MCM3AP	0.0766967119986417
C21orf58	-0.00329463272212926
DIP2A	0.0321201337220617
S100B	0.018539417813573
ZNF208	0.0495462185278904
ADAMTS13	0.0142269213763087
C9orf116	0.101450176003992
GPSM1	-0.030965907565215
C19orf47	-0.0143432454589774
C9orf117	-0.0609221542209251
RDH13	0.0287471527489117
SPTBN4	-0.0355529273156853
COX6B2	NA
TMEM190	-0.131818855873098
PPAPDC3	0.0664590911185328
SIK3	0.000718993214636274
MPZL3	0.107592081410137
AMICA1	-0.0436834986570531
PCSK7	-0.0650236619361504
SAFB	0.0210160568608328
CXCR5	0.000859207318055789
ZBTB7B	-0.0789156422891424
VPS11	0.10278711525768
FAM189B	0.0775731606736099
PAQR6	0.0883476001875415
SLC25A44	0.0372699082968353
LMNA	NA
CCR5	0.0262244006494079
CCDC12	-0.0389086549477386
UBQLN4	-0.0180981462076427
GPATCH4	-0.0297018728670142
GATS	0.0815474185141737
FCRL3	0.022238073525888
FGFR4	0.126620222542578
LY6K	0.168860195319007
VPS28	0.0932561120501373
MUM1	-0.0163874403582789
RECQL4	-0.0175476184358045
ZNF333	0.0611249716542329
PPP1R16A	0.00871525527213801
FOXH1	-0.0297107840382675
SH2B2	0.00486588264375837
SQSTM1	-0.0557830691106841
MGAT4B	-0.00697568223557426
RPL8	0.0232721482403913
PGLYRP2	-0.00271947783511675
LRWD1	0.110067918230304
FBXL13	0.0573507854439365
NAPEPLD	0.00372806246517419
PSMC2	0.0179391876733511
CCDC116	0.126960401468653
DVL3	0.00757237953901819
ABCF3	0.0154382617504637
U2AF1L4	0.0635359981483126
BDH1	0.0433809034009774
NPHS1	-3.54104338947322e-05
ZNF382	-0.0770592059337137
PGAP3	0.0196510942497822
ACOX1	-0.0813502679376812
PRPSAP1	-0.0190054278669198
ZNF577	0.12590245568558
TMEM143	-0.056888186632276
CCL16	0.0477271328220275
TBC1D3G	0.0567890152598437
KLHL10	-0.0668261958773064
HCRT	0.0146929254770484
ALDH16A1	0.0590379958081292
DCD	-0.00875666717473559
SIGLEC11	0.201500582502578
ZNF385A	0.0138221970894123
CD300LG	-0.0360849162393575
SHANK1	0.0353815477192494
DBF4B	0.0815798227067933
PLCD3	0.0374665527290371
RACGAP1	0.0329163540269737
OR7G1	-0.0794123472311524
LARP4	-0.0495492541132208
RAVER1	-0.0447284958302901
KRT84	0.0244724158796114
SYCE2	-0.0485422213686903
SPC24	0.0796489839001794
LEMD2	0.0955639304796368
CXCL16	0.0252311595217724
BCL6B	-0.0300215167328526
ASGR2	0.103902846246849
SENP3	0.000442444098978826
FGF11	-0.0277492654555769
EIF4A1	-0.0558455384305237
CCDC42	-0.0611676090026775
SNRNP25	0.0622092920365781
WDR90	-0.0805442576780754
MSLNL	-0.0583090856283803
SSTR5	-0.0203567566199935
CCNF	0.132184784141726
TBC1D24	-0.0675196581717237
CCDC64B	0.0902575543044476
PAQR4	-0.073857469546397
FLYWCH2	-0.0567918349797696
ZG16B	-0.00323449681783071
SHANK2	0.000754801437140912
ASRGL1	-0.0413668414025598
GNG3	-0.0292009127118953
TAF6L	0.0166617799290184
RPL29	0.0745149753490398
DCP1A	0.0326742565833203
RPS6KA4	0.00603639123732359
TPCN2	0.00258027945809795
FGF19	0.0345975088147121
CYP4A22	0.0523053650524238
PDZK1IP1	-0.00622493636437726
TAL1	-0.0736252865469128
ZYG11B	-0.0265454032920251
SLC1A7	0.0637727755798643
MAGOH	0.088182506175307
PARS2	0.00259186804842351
BSND	0.0313507717414908
USP24	0.063353049354314
NOL9	-0.0173482598647167
PRKAA2	0.00231974004560058
ZSWIM5	0.000225974384032907
CTRC	-0.0254853804351915
LZIC	NA
RBP7	0.141407807519127
KNCN	NA
SLC25A34	0.18087978508794
DHRS3	0.00589529342538906
MATN1	0.0858508925411421
SDC3	0.0063087084323807
PEF1	-0.0458975150518699
SYNC	-0.13122628186704
KIAA1522	-0.0325467790428448
UBXN10	-0.0437392907376403
CAMK2N1	-0.0766088312112251
WNT4	0.0389816243073984
SCNN1D	0.0112611676585121
C1orf86	-0.0284878693454057
CCDC27	-0.0120634465036694
DIRAS3	-0.00323854882569176
C1orf87	-0.00431620825195099
NFIA	-0.0689114534437655
OMA1	0.0763310826265445
TM2D1	-0.00224317457818981
USP1	-0.0181206520341777
FUBP1	0.0287336969162232
NEXN	0.0445475012014754
ELTD1	-0.016910914485198
LRRIQ3	0.409952712696445
TYW3	0.170720008897626
LHX8	0.088015974898017
SNX7	NA
B3GALT2	0.078936311584449
NTNG1	0.00719027154347354
AKNAD1	-0.0436444677025636
C1orf52	-0.0123010536435995
WDR63	0.0153051512475498
GBP2	-0.0887134508578329
HFM1	0.0342004410930111
GFI1	0.00625033484895385
KCNT2	0.0369654549049619
SLC30A7	-0.0149098390437123
ZNF281	0.0217639959025662
ARPC5	0.0760433902176146
CADM3	-0.0209768198392083
NLRP3	0.0665989964749442
ZNF496	0.157366309835708
TRIM58	0.0153038846061156
SLAMF9	0.0700166404358676
KCNJ9	NA
