gene	r_squared	pvalue	pc1_r_squared	pc1_pvalue	pc1_2_r_squared	pc1_2_pvalue	pc1_3_r_squared	pc1_3_pvalue	pc1_4_r_squared	pc1_4_pvalue	pc1_5_r_squared	pc1_5_pvalue
SDK1	0.0130969447339288	0.0189718518243565	0.0158880080988843	0.0155585730583975	0.0167805731333383	0.0173951492361019	0.0196724761470405	0.0200013361236277	0.0590128143057078	0.0151430249915424	0.0632437892681267	0.0154941830715727
FERD3L	0.000163246862921853	0.794033159056417	0.0044729391966252	0.798972410659038	0.0065879034355463	0.788173214610219	0.00836554461201565	0.857912455164728	0.0191824424736817	0.865956717258806	0.0289258356535047	0.993886768472362
CDCA5	0.00155217602306837	0.420636044590069	0.00436076870478189	0.422486185742921	0.271923280676108	0.769543260183307	0.345432318497555	0.618430940952846	0.34658066468721	0.607028518611177	0.352496990562103	0.759240256060022
PURB	0.00017667856959989	0.785924908012611	0.265642434699034	0.99774482720029	0.273468186308408	0.963613209232872	0.320252310248426	0.615774601932603	0.339346149561296	0.641246870301038	0.341610730190541	0.620208505522244
SRCRB4D	0.0209841766378922	0.00292423999480739	0.0537326378125658	0.00315216389407739	0.0746344809305073	0.00360926509298265	0.101373653558779	0.00433961105275249	0.101487563087706	0.0047499513052314	0.103532065237886	0.00387325571304796
POMZP3	0.540486111417112	1.39393138570506e-72	0.60738015393207	9.80908165510243e-82	0.607472274329151	1.58050408710467e-81	0.615281325432882	4.14077972801748e-83	0.6163875013025	3.60439913446539e-83	0.61805460857205	2.93556162320412e-83
TRIM50	0.000942139363725767	0.530450263991525	0.017399724045127	0.670312050161522	0.0919899602263553	0.815813740099646	0.125205159818466	0.983940743188743	0.136944707419929	0.94275671384864	0.136951644141654	0.943920961765786
ZNF92	0.00121457977435817	0.476268424921218	0.00863360706043888	0.472253935935226	0.110615265368205	0.393560187436026	0.124142654433989	0.306516846496422	0.133036572516643	0.301112525167735	0.140842438473105	0.318385056097656
TMEM168	0.00491549974192392	0.151479950943298	0.130052588926005	0.126664939325603	0.130082943098788	0.128484761939978	0.131311315596696	0.13539437496503	0.187815444584917	0.156000299961926	0.190337790120574	0.162078453758853
ASB15	0.00129987145499911	0.461171524929373	0.00213357957061556	0.463807674860494	0.0118393299509763	0.591722133766027	0.0263206742316662	0.64078738400396	0.0343186524791903	0.683634367279992	0.0402308877787029	0.727942545298382
GIGYF1	0.00749291743979342	0.0763902230462244	0.295239700181524	0.106022670760912	0.330769911005382	0.188645504177207	0.418391794376237	0.0616355396221236	0.651724317264694	0.0199786102573436	0.664251577232892	0.0152509375743748
TRIM4	0.0563955964688913	8.5254923295088e-07	0.0765377539253736	6.21087200388723e-07	0.255819287665915	1.63256295754561e-08	0.257188880909751	1.3231482968595e-08	0.261681048945119	9.972329611378e-09	0.264458105651339	7.7056206053545e-09
TMEM209	0.00358917926309543	0.220489954924618	0.174303943294302	0.10364000195258	0.174567801879219	0.100688709416297	0.31143325813809	0.0338841601577397	0.335876792662884	0.0286000980101468	0.362512517976638	0.032868955513207
AGBL3	0.00375272113781285	0.210249137506331	0.00409920549590232	0.20180388872367	0.00512962119154844	0.212987166335267	0.02341298038408	0.150211387585995	0.0441488083430002	0.104403085886451	0.0443004608513298	0.107167113467
EPHA1	0.0035575980835484	0.222535248440522	0.0693597288305569	0.294225785727794	0.0762343924621488	0.302281388139154	0.0773603736561078	0.296793302697412	0.111185540678347	0.586455044569261	0.11505094573838	0.615016410300903
NOM1	0.0551425706063675	1.1368387280484e-06	0.127693865756859	1.07168882764509e-07	0.201608714084176	7.86930415137301e-09	0.208051141163099	6.18094117390515e-09	0.285051458909781	6.53099847513847e-10	0.294181975172789	3.83435502864749e-10
NCAPG2	5.19045569782918e-05	0.882966411155666	0.103311400347876	0.81769178655169	0.38371597024907	0.380488873473817	0.466677255093878	0.807656787050222	0.493304708164352	0.591886642902765	0.502561359208757	0.66843690712972
CSGALNACT1	0.000951622286582702	0.528387452882035	0.027730034069842	0.460596360643532	0.0764182250807057	0.370009518792155	0.220818521047524	0.418175745316053	0.231690518594421	0.360433987058399	0.248036632336136	0.431117646320982
ATP6V1B2	3.8849566373478e-05	0.898657179160047	0.0330619883180242	0.816227209063859	0.0441317846581343	0.869114333196096	0.0727042421366096	0.833901637592736	0.117177819404468	0.975604683452465	0.117454232098946	0.972891129454015
HMBOX1	0.00177759300886923	0.38876345015641	0.298759898619006	0.656163823262183	0.34876596512545	0.802672301928713	0.355416296003159	0.850611688381146	0.355420547338227	0.85062507899986	0.355987866161793	0.876405723757613
CHRNA6	0.00640272793915295	0.101504959624751	0.00779500245327528	0.0889476976194079	0.0140015490126333	0.094596717032502	0.0140019972947024	0.0952386965029253	0.0205856933790002	0.0902821011270669	0.0220098708128834	0.100216259399397
GNRH1	0.00780496838125936	0.070499057970238	0.093284614389807	0.230198935876978	0.115126968281969	0.220588040657456	0.223868789643261	0.32617198191946	0.363040561370066	0.197512178917035	0.398103043680972	0.132840692684908
BIN3	0.00244466949778293	0.312068721321787	0.389231761496971	0.629654036184539	0.393061967077479	0.602166858843808	0.44432331872278	0.62070954735503	0.44968019399351	0.593979067042838	0.451425474258011	0.607510955936443
DOK2	0.000710624890817596	0.585900830889101	0.0488586431361431	0.735199625886563	0.17959380053719	0.735182246942153	0.51392800970588	0.790724180728146	0.607823177541516	0.660091553210519	0.743274488211849	0.52075760268222
CHMP7	0.000254709413967934	0.744332927436588	0.0107599455991225	0.634681490431917	0.0147233000903065	0.61016313245546	0.0640758181628216	0.645170427817084	0.0807798720670906	0.523194935394748	0.106571145165996	0.468948698939363
ERLIN2	0.000346340638364277	0.703728316447063	0.0115269214947411	0.675527192241673	0.0408019308611539	0.548572977660159	0.0959850002291402	0.513471091418608	0.101678202527183	0.558182388468886	0.108437569184151	0.517374441116474
PXDNL	0.00046742459378434	0.65862714061546	0.00926510554775671	0.636436908754076	0.015681645847417	0.55993621587058	0.0339785119591711	0.586383324158243	0.0340630580931751	0.58362591948163	0.0385271791290783	0.570686580288888
DNAJC5B	0.00046929176004066	0.657989149814944	0.0115993677160996	0.807943424385046	0.0155443027054531	0.819172099905445	0.0157055332489982	0.814469681512823	0.0313866012706295	0.645875916996815	0.0528921485522849	0.738532736390818
CRH	0.00136428307171204	0.450267832643746	0.00273416905324496	0.445462444196746	0.0063433596550448	0.451472453679208	0.00816482106613872	0.464186993183089	0.0160608291884284	0.478827204945301	0.0172182876223659	0.498252254312451
ADHFE1	0.0204844854001098	0.00328661838133848	0.0709740857792117	0.00219515228026358	0.141628080572187	0.000599447970112046	0.193099833134919	0.00070052543925915	0.230743765786795	0.000402604756281612	0.242242445662773	0.000304407212168002
DPYS	0.00207439690957799	0.351797999505874	0.00250808390228668	0.359538022151327	0.0748366503104595	0.250060815110969	0.152779406395571	0.133819234690825	0.153419518234578	0.130928841875075	0.154284457094406	0.138023548992437
LRP12	0.00390140518182685	0.201423310725193	0.128690383991395	0.371829910496557	0.300986334961112	0.5298376975717	0.301777974302756	0.557004079318046	0.324856326665936	0.48328999283571	0.403171644430796	0.358930428053011
EBAG9	0.00640453808980728	0.101456495664049	0.022813787304157	0.0982538838676702	0.0233530204970827	0.104569111730101	0.171517459546673	0.183802770036029	0.214988675031226	0.171130167835628	0.23448451522369	0.234447608058504
POLR2K	0.00113014088947429	0.492022179523094	0.00146277937312799	0.502080768849337	0.0432707359578543	0.644801741484193	0.289022655016818	0.22089202325412	0.341319504368851	0.424720995730674	0.356226317191034	0.598244218247079
FAM83A	0.00121324894847373	0.476510272785229	0.0023185374168656	0.472149424485795	0.0419959911917269	0.736221727864001	0.0447981180267322	0.730616000435229	0.0659817783899577	0.787494450541402	0.0661193144055419	0.779825466877296
FAM135B	0.00322944672346806	0.245194703808876	0.0135474084876167	0.285151643566258	0.0185771869196084	0.348867335679389	0.0296133958801336	0.35554123679494	0.0315175139969608	0.317650931944507	0.0322469920579335	0.316969276308287
ZNF7	0.00114925246531227	0.488381902717976	0.0033210734513217	0.495231546451741	0.0500621266716568	0.331791018217834	0.131768308235205	0.445278644330996	0.13752688282532	0.362823330914268	0.152508120322373	0.276216263568216
SLC39A4	0.000512398517521879	0.64366458263911	0.16772953337223	0.603162192487217	0.245820819971991	0.273518485708571	0.343583407774884	0.213704433054188	0.352699527991145	0.196251402497707	0.354240774637116	0.195374195355535
NAPRT1	0.0838715808649828	1.47068496521455e-09	0.360500566506423	2.91027294697802e-11	0.360515248162868	3.44431219328979e-11	0.375654169941507	3.75259601540915e-11	0.379235273009081	4.85210130563077e-11	0.379969999940158	7.85667410388042e-11
VLDLR	0.00464840918104327	0.163100952131283	0.0553009677935383	0.166343940668092	0.167043388846737	0.143814647514533	0.167330137411977	0.139917292230968	0.168306119202246	0.142971283705789	0.208850751352999	0.121838368875956
AK3	0.000208200592417561	0.768113211681647	0.0662072114072181	0.91900471095205	0.071388491270995	0.928649702954838	0.0984630784947589	0.908984488213564	0.115670344429732	0.979322465363856	0.118051967066823	0.975238718783605
NFIB	0.0200376633591485	0.00364903144706288	0.0522556031363205	0.00149712615202342	0.314508357855925	0.00801958575470097	0.323026091792788	0.011102315184343	0.424324199085144	0.00503334069666125	0.441528346151941	0.0123472183246619
CER1	0.0117883395832721	0.0260773895994201	0.018668954295295	0.0306966609510342	0.024501633206324	0.0305210975319554	0.0246930131354322	0.0301577575715563	0.0351149807063699	0.0328682420032266	0.0377688803026006	0.0302864930379563
IFNA5	0.0068691805056087	0.0898096356245834	0.0177048071988467	0.106379219351995	0.0189156862814062	0.1060094366115	0.0244331673651687	0.135406286365122	0.0434899391471864	0.177305067184559	0.0443184253234129	0.198476976556063
HAUS6	0.0119436977864531	0.0251065598366385	0.226748562843221	0.113614553027972	0.405865568105556	0.084786497228637	0.437860453438509	0.0278719558361621	0.463732200519495	0.0409791103774687	0.477822184057916	0.0227456690212416
CDKN2A	0.00237819311711982	0.31874744644106	0.00720600452392365	0.293549459169923	0.365460917737158	0.337278955076164	0.367650712409657	0.373683019930849	0.405370760253516	0.367845575978288	0.405520552469382	0.373202945038448
C9orf72	0.00348407866045292	0.22738504440331	0.107190902934738	0.234465123839263	0.148113906428976	0.294368846251394	0.158095282874727	0.28109626868657	0.186612268985421	0.31155625241836	0.355913682374387	0.18669774373776
ZCCHC7	0.00448408336653648	0.170753344978599	0.0231742064398707	0.156453934720672	0.0759259442433015	0.27538515521013	0.0812824426551666	0.270616610030111	0.113031928254785	0.30630004651314	0.211054610806758	0.575520744714753
SHC3	0.000935225053293313	0.531963459240135	0.0242051075443422	0.592738709205288	0.142216850164372	0.661731251263421	0.150671275500033	0.795874878054625	0.153364734396537	0.774814784742579	0.191925054331677	0.711334687091438
HIATL1	0.0155061424694644	0.0106395689071339	0.202404007149482	0.00133139127644494	0.256960803345128	0.000219598856555412	0.257438094770371	0.000228995789620546	0.285721200048072	0.00011543208572435	0.287276235835154	0.000122618898310303
ACTL7B	0.00467728974976469	0.16179681002308	0.0751460226645373	0.257409067577277	0.0957770194110336	0.237135229484209	0.0984190608852232	0.236897113008165	0.117430306990356	0.322508792937106	0.12278500422813	0.350302074715948
SNX30	0.000989553619964247	0.520277326543193	0.274486432328267	0.754651605728103	0.322770532668737	0.96983872983501	0.367005407940627	0.949522284124104	0.374927059380072	0.910928246494066	0.377283778232225	0.844783087145491
OR5C1	1.64978577090396e-05	0.93385672566067	2.1706040561993e-05	0.934842338808266	0.000377798325548527	0.933533689815128	0.00117228228211868	0.927087078124271	0.0020037613639462	0.939575799556415	0.00234260835485317	0.923106656594957
ALAD	0.00431726381758062	0.178945283559544	0.0325236861433576	0.209404516992624	0.335088333514162	0.314201119817157	0.356928447877554	0.400364897363368	0.357089705461571	0.403628029815737	0.363388720150299	0.400978468218474
POLE3	0.00141555429461604	0.441873196406388	0.0463464002221124	0.389490550114781	0.158397091161104	0.710396316697434	0.206333069516088	0.656534818275514	0.226518024989321	0.714034894849457	0.237029212620757	0.770197517444069
GBGT1	0.00170753220416816	0.398282796592643	0.0556300392852745	0.562641703829193	0.176242555084394	0.318236612519705	0.298663239358612	0.221258887695359	0.298695275437903	0.222034894331893	0.300732428805561	0.222722042659173
SURF1	0.0417565468684788	2.44368331556568e-05	0.399016893326925	5.26775937359726e-08	0.465552225791977	2.01579010703359e-08	0.510490394047868	2.66242904468188e-08	0.583906075654048	8.8306859986163e-10	0.590670254547639	6.01920964628872e-10
SURF2	0.010153991154214	0.0389976845471874	0.580113313945045	0.846056159653868	0.621284239373387	0.642344558983816	0.641668105320506	0.552340623294891	0.641702599797567	0.551803602448408	0.642463452998958	0.595803537468118
SURF6	0.0294256689063181	0.000413619980692126	0.379514002838618	0.000221255581293922	0.424310411067461	0.000247868339859692	0.431684656833683	0.000337682954824051	0.448593034697789	0.000352132453283163	0.452091076682449	0.000315209597623975
CIZ1	0.000978535910287708	0.522610187686094	0.0590554734391257	0.855811202191276	0.0737877614095836	0.702735576668989	0.101423762976819	0.925678122731591	0.193226581120612	0.839415503819705	0.193552995575014	0.820597344839432
SLC25A25	0.00286462630268753	0.273782063189436	0.0338090817722603	0.397335790001822	0.0510839985126745	0.384862213476317	0.0778502719186758	0.474789418459747	0.0886359276927574	0.452303984460001	0.0886619333318056	0.451136030032639
IDI2	0.00168669888789843	0.401178194846873	0.00473477922533104	0.370261394479518	0.184770268491806	0.267049995146674	0.234465548851837	0.26401979603289	0.281817660630519	0.152298968487747	0.286161847867826	0.128122694662609
INPP5E	0.0195686144252495	0.00407314896143047	0.265184461444593	0.00626899222527678	0.265187196689641	0.00675163992462365	0.291623503440485	0.00315976342536967	0.446206868283006	0.0017777273905604	0.479409479656918	0.000710682888118276
SEC16A	5.74788887682138e-05	0.87688963630612	0.0289581893381715	0.925677710680707	0.198786615602477	0.508347462039073	0.218067136517081	0.411334426977082	0.218155020992077	0.406232906521135	0.229981704458013	0.41214011096098
NACC2	0.00131979842227006	0.457754274797012	0.00192183871867448	0.4632733150443	0.00205800088395396	0.455757436445742	0.0264340259056945	0.447463350416008	0.0844904495807955	0.713261477398505	0.0930797497376831	0.578460389296087
COMMD3	0.000683175555347422	0.593233051159991	0.0711683314368908	0.813067884146767	0.10281009085721	0.695955021492281	0.161114855690696	0.732445424271645	0.179827543786249	0.796638670297898	0.185843226597453	0.732997630161198
PDSS1	0.00209549912981046	0.349357465898044	0.0109677365512065	0.360093415266822	0.540515796824701	0.630844654967922	0.60845524659261	0.432767348400476	0.613498108136518	0.266509713398285	0.617117984878868	0.255073624592806
FAM188A	0.000303484397869181	0.721853122961809	0.0415890542488615	0.972249300490161	0.094783535479545	0.829153062665079	0.0963805257528798	0.889304825013029	0.096382761171685	0.889165301637237	0.103740819511148	0.876710133245505
SLC39A12	0.00431606856018562	0.179005587144176	0.00761121819017263	0.207047824401014	0.0764849029610493	0.218734078714554	0.079375739731687	0.266732333976205	0.102106713198195	0.293427669460103	0.11195727992192	0.210968747081159
RSU1	0.0088696367335401	0.0537772677067361	0.0282901953485045	0.0514610756273241	0.45288466687368	0.244710414768377	0.458708506655019	0.197886796498252	0.45982345505714	0.170450181561331	0.494112308925379	0.150167082867264
PARD3	0.00302107768856695	0.261044296208123	0.120313356194024	0.219555010881852	0.248029216054418	0.080650157158778	0.28029369556419	0.100310628215599	0.335290363615273	0.119994990714599	0.353150539646454	0.11812115591312
ANKRD30A	2.37785758414538e-05	0.920631925298739	0.0396735203563228	0.988507429694856	0.24172484976927	0.622475619866644	0.24181293946745	0.629712380827292	0.2712099983228	0.456123226861479	0.273666631677418	0.523670967816386
NRBF2	0.000864969584182703	0.547795459253007	0.0914875585545904	0.562181278716087	0.422988999870656	0.20336485248534	0.444777825689774	0.201061600696339	0.46880007396743	0.167508000293557	0.477778141500375	0.168786351545692
A1CF	0.00586917085757383	0.116957278951553	0.00643699814648081	0.119142357890821	0.00927410081714962	0.107405198195442	0.00943514495948886	0.107185847825847	0.0192515648735532	0.0784008714030215	0.046579451160152	0.0556150113057384
RGR	3.24806840667052e-05	0.907294845240887	0.000344485825131304	0.917188711305346	0.0986748851360383	0.806995975634682	0.0989462581837294	0.793479404225654	0.1132643360133	0.769747725108485	0.114572409339429	0.740255220873657
C10orf11	0.00339650405549914	0.233328427940715	0.116006791245328	0.140147929651412	0.129109674099434	0.216389774636069	0.150635465145731	0.283895240412621	0.174648485894328	0.198718145307848	0.179171433878143	0.215237970943388
CAMK2G	0.00660819270812596	0.0961614199192078	0.0188225774039425	0.0902003423954515	0.056891891410909	0.0588065834268728	0.0574164265081369	0.0554898363088209	0.0602875724642802	0.0603086827500829	0.0663975491126276	0.0631802760839542
GLUD1	4.35612691253765e-05	0.892722508735311	0.0103456165024459	0.854187516032008	0.209076785009979	0.711442780435449	0.251158719134336	0.427630407400152	0.251828763818218	0.401776664319868	0.259137925003256	0.386292952116622
RPP30	0.0033344827102284	0.237650962965176	0.0342297520817266	0.166339570345759	0.107851039853512	0.212867857019394	0.118077350783834	0.192328398639762	0.140709527319821	0.173205415481053	0.143661408786856	0.179482964214081
ADD3	0.000235217906506341	0.75398218941392	0.117737058776739	0.465899377792054	0.132959261570267	0.573051131354617	0.232758451447874	0.946265398342472	0.235339420553004	0.902104817542076	0.242134271445728	0.877698499553781
DNAJB12	0.00468434576559212	0.161479991140264	0.0988074014983632	0.176089943147094	0.134148284784411	0.162806992030441	0.138357302978276	0.164189347357824	0.145913806003161	0.133751831414526	0.146464086092089	0.145796139842357
NPFFR1	0.000601066709124236	0.616357080139597	0.0112367781500761	0.687424051140501	0.140142356358732	0.442216359115017	0.203581468231473	0.401532343719627	0.216806874864569	0.444474519182322	0.245261600169072	0.625859261915319
LRRC27	0.00965936723422832	0.0441086962684272	0.187866108049188	0.0475302120480404	0.330562604030744	0.00942769350762517	0.337050287305108	0.00782840456497123	0.374656005975635	0.00851634249335195	0.381002165088007	0.0108523764540835
MTG1	0.000393544495014838	0.685194270544353	0.436617050939872	0.0718054437394766	0.463653460244472	0.0994447112851625	0.463661930036748	0.102591452576012	0.467390523382377	0.112102095158955	0.467730441224829	0.10828198717808
PPRC1	0.000128505195318039	0.81682213686324	0.0280038920933842	0.661622383259783	0.249696618741555	0.904158423479931	0.249783599036631	0.890270722819547	0.324017598109774	0.719161024700945	0.324832968537888	0.73404462169691
ITPRIP	0.000340834784614456	0.705982583862709	0.00285279852774049	0.729507304647916	0.0922567879123172	0.879395115858996	0.379171631889105	0.771435183415593	0.38875509958987	0.802240867018703	0.443809033438976	0.68680562949642
CNNM2	0.000584701677375773	0.621200025715695	0.00631731662600844	0.657482199405079	0.0346611033778887	0.615386436500154	0.0421607804929422	0.528493194031438	0.066712026443106	0.412919646189761	0.0680891783123599	0.431415170501308
PDCD11	0.00298375337257733	0.264015099731687	0.0441326081459277	0.36830612880522	0.270737030780079	0.632251716440876	0.277387357630813	0.686037223723532	0.356367551644354	0.33037302095769	0.359185565560151	0.380178090093485
GAS2	0.00654617468560192	0.0977413649106587	0.00667757069626288	0.0958158084804555	0.0254813119899968	0.0807413766379084	0.0296055202878844	0.0663261099983106	0.0815959241467447	0.152738570265351	0.108784706327055	0.171889069042768
IMMP1L	0.000265361691365666	0.739231447745802	0.0597268986214064	0.558578099895086	0.0782870301475268	0.55936839314754	0.179901122152112	0.505943426888604	0.180461307604056	0.524258958060595	0.197790451192522	0.482416057009709
PGAP2	0.000730775557979287	0.580634150720483	0.0851235141152678	0.571448340676073	0.085257432859813	0.572415272847644	0.172260440597526	0.361633925852323	0.188415231802224	0.468397126344501	0.202291774306469	0.502160495126989
SCGB1A1	0.000883103810046685	0.543626851203666	0.00145334345945581	0.514264441967448	0.00241763749304849	0.499154479922395	0.003179434541202	0.482824916867599	0.00686478870138402	0.466120272908829	0.00974285157059107	0.422396076648701
SYT8	0.00382894097987377	0.205669128595324	0.0415061346322903	0.105896732658164	0.113831275253515	0.0271968678019548	0.138951700782216	0.0200697225494899	0.191575645471433	0.0340327592236617	0.197944898743218	0.0379529222466391
ZNF214	0.00285176442435179	0.274863342168874	0.0346693253002963	0.309292390980736	0.267375875107177	0.496524447427916	0.268514741929989	0.477535914917366	0.311671006909482	0.313720257335764	0.312069309797007	0.328858896893144
ZNF215	0.0802937346837227	3.39071424416703e-09	0.123788828663303	2.11527723316174e-09	0.170677257239468	1.44401316035588e-09	0.2530377943863	1.38889858433002e-10	0.254744279848717	9.79455810315015e-11	0.267562001332781	6.59667014519519e-11
HSD17B12	0.126287019099589	6.02015078472004e-14	0.20301791655291	2.27336612330413e-14	0.295175508375999	1.54872376909622e-15	0.30874802593829	6.69371973067601e-16	0.308761573133936	8.53129005534846e-16	0.318591372855229	1.75086657236439e-15
APIP	0.0233742586376396	0.00167571999930625	0.0358474051694412	0.00133995227883828	0.0438522197146914	0.00103689054227647	0.118154996654925	0.000474873840778282	0.118407060399649	0.000541876447808192	0.160418976162981	0.000408834468426537
CELF1	5.46499536674519e-07	0.987948339172932	0.359271002080056	0.88466005271691	0.362783063480607	0.874628071668586	0.365019120351743	0.976823840167232	0.467549731350935	0.961206516027126	0.501178544968925	0.936872760616667
CCDC81	0.00449602165761283	0.170183783148457	0.0327642045944129	0.151240437433134	0.0455144168707959	0.228898572525147	0.0460018801847802	0.228197954974004	0.0462635190057342	0.234632063835853	0.0484792803065315	0.229138699582054
SESN3	1.49752947711966e-05	0.936976080341895	0.0306575639466261	0.930888161363566	0.0400973364317322	0.917366044824624	0.0405183325458851	0.89302588889654	0.0468304266761879	0.930180612915343	0.0471371145083847	0.930800737035473
ENDOD1	0.000545053158981016	0.633292781681488	0.028245065033587	0.587255515818885	0.0356926641505805	0.537142467345662	0.0366567675078428	0.505628645443818	0.0379939274499758	0.510720794986871	0.0681318917419757	0.489783233371572
CCDC82	0.00623341345872978	0.106151689332221	0.0723602414421601	0.157696170206595	0.452371739300573	0.00600056983955665	0.612430717915407	0.00153357068727695	0.631634050009428	0.00228002059573151	0.634010123541185	0.00225457587045071
CAPN5	0.00762770142771887	0.0737835131341331	0.00865912639226425	0.0802591039851847	0.00870341306892309	0.0797258659690961	0.0152362627270061	0.0680988198564289	0.0268105625634989	0.0835203897164079	0.0283603376639424	0.0768843290623003
RPS3	0.00163154278449777	0.4089930165518	0.0833161548709277	0.496903532342283	0.0955363487236626	0.510637242868885	0.0970662973220039	0.549754407663056	0.105092547317019	0.482777754726157	0.105134578780601	0.487678595504592
ZC3H12C	0.000199605303668016	0.772816391973535	0.127459696711175	0.512889116124819	0.253211726506453	0.923530826707385	0.30426398098037	0.843664777492038	0.320747551223098	0.667034931310699	0.32288902851103	0.657166442897189
TTC12	0.0386661898332095	4.95933045216166e-05	0.0528392008452721	1.44515609851494e-05	0.271050960597967	6.77268241312154e-08	0.271185752630548	6.8772188511274e-08	0.27682111253717	3.53191064655888e-08	0.278202342439992	4.08060790650647e-08
NPAT	0.00907282514848561	0.0510937091495863	0.472178233918456	0.32572405595224	0.48745896330648	0.274762837571559	0.54394734148584	0.304450897127976	0.545609120386861	0.340872978062146	0.575132157696314	0.303240522962113
AASDHPPT	0.00021914737291966	0.762273613624645	0.151885966273473	0.254166454024832	0.151961375439399	0.25113917398319	0.216883545868308	0.232149245433034	0.231843033969347	0.275531410021226	0.236270042476786	0.29230922302632
GLB1L2	5.1443577918173e-05	0.883483561030878	0.0236476980554621	0.809018879907721	0.0635797874581859	0.650534130767805	0.103407560226388	0.696261463809609	0.121327543872416	0.68075931032947	0.123911823829748	0.723898867892593
GRIK4	0.00493363495250409	0.150725507700444	0.00525110424269693	0.152810584475042	0.0874346747264807	0.23844205764119	0.0881214878660971	0.230285740673854	0.110852495687657	0.359881891109054	0.111957904216396	0.352543250656846
ST14	0.00110183211613366	0.497498326841364	0.0512430661047609	0.537459097854567	0.315139548108182	0.189723327488309	0.323395169794765	0.14784968932868	0.323644955092003	0.146084509626666	0.335436641129295	0.106483204179427
HYOU1	0.000260120796015348	0.741726894163984	0.0129495199082533	0.731942851567734	0.171632330894819	0.723933405720617	0.178299457847381	0.74424627875622	0.185141514837904	0.790895400632856	0.190750553930994	0.790912992091865
ADAM33	0.00229722769644966	0.327137301855712	0.0881514016826556	0.356974312928274	0.113577546736803	0.385932592000715	0.452378690930067	0.254356353334753	0.48071263826186	0.166886148999156	0.512399548329163	0.139585257417971
CSRP2BP	0.01849528728233	0.00524170057437059	0.0231477132767357	0.00530164982117637	0.0331118269994022	0.00373492050864871	0.163770155458959	0.00548793035602353	0.166249182572476	0.00585399465162673	0.181458812879431	0.0111775105233507
DAK	0.00325037229029103	0.243668881472906	0.294033682860791	0.140264275369559	0.423508784775436	0.190331305696016	0.483231529532166	0.176717923507827	0.483564429336586	0.173575703219689	0.483677058876656	0.174778320686876
MTA2	0.000157787159867343	0.797430680364561	0.0295745920050219	0.79997243599552	0.280453923380891	0.626397948709889	0.281905431150172	0.635736136224776	0.284282812125922	0.586355613805591	0.286636771792437	0.594336711532271
TMEM138	6.3455389612007e-05	0.870700951918366	0.0499400415857382	0.957655208931357	0.150814350494516	0.824922702538805	0.156546345216602	0.824637628090485	0.247031436742552	0.579535957143682	0.253610577732021	0.615282281224814
FADS1	0.00255283033229924	0.30158545375611	0.0444151539467551	0.1912415082858	0.0803400259234833	0.264091427951378	0.131745222738675	0.248353189008162	0.1555396842446	0.279653292260436	0.155541287597167	0.280106827465437
TMC2	0.00127432863221951	0.46561135290108	0.00127582530042712	0.46621787605942	0.0040416614301763	0.440384561039889	0.0613467831969044	0.674253802611287	0.110671565304143	0.366333118318054	0.117781335054411	0.306275282162936
ROM1	0.00262206772586835	0.295112117886562	0.25462751426803	0.0403666611464941	0.256590607141846	0.0336551596153613	0.256590673606563	0.034862398379181	0.257625420755331	0.0315216536842704	0.25772377975895	0.0312331683035544
EML3	0.0131145140507271	0.018891396709619	0.385526926988457	0.0104515064321928	0.390083977430472	0.0152342149324557	0.579658720767281	0.0509498067686721	0.589296694430941	0.0368471608329485	0.590386175118879	0.0334661263261525
INCENP	0.00767376020115256	0.0729146930273177	0.0712341275548343	0.0421851960939093	0.425751799749904	0.0316465205558927	0.447509735109855	0.0705707351890629	0.504983422544702	0.0234193458897189	0.506080891749802	0.031329198083241
ZP1	0.000132621123624785	0.813964447864629	0.001898947949471	0.768762724208011	0.0137766599073935	0.832777509297393	0.0261576162846746	0.911739719537296	0.0442782263114574	0.854492715199993	0.0442883393988186	0.857095478014231
MS4A3	0.000891420508315616	0.541734594236197	0.00186997779966628	0.568903872823764	0.00229343573768074	0.565257432173003	0.00231124352341177	0.567911021481739	0.00276916908293967	0.565847081166999	0.00282123447628085	0.566726028237039
PLCH2	0.00024304089519899	0.750058394552385	0.0794499054863721	0.645719625743853	0.103933616740246	0.450781964816302	0.19219334135039	0.346128024722401	0.270486990450465	0.258114217585644	0.276519777869455	0.208665105534434
FRG1B	0.00872247062258756	0.055813565693317	0.114305434229379	0.0851326079143192	0.155229854722273	0.0711070550870431	0.155709207325705	0.0737053129018349	0.155944436086379	0.0776829645490407	0.160681454026907	0.0714981646332834
B3GAT3	0.000210031347041192	0.767125150122799	0.557235710565436	0.813310591057604	0.577404988640696	0.883025329091185	0.582882006567679	0.917374071786368	0.584212028394563	0.985135145021656	0.5878348691977	0.975853523877593
CCDC15	0.000503899380178762	0.646429663063648	0.0897991361999921	0.720333679267133	0.115727586834551	0.668138223365135	0.129577783340692	0.599321713202476	0.129748002011223	0.608090407701303	0.129764712333597	0.605321404050924
FEZ1	6.55129832291904e-06	0.958290506700228	0.0139074658401392	0.994408850602469	0.0150229041826645	0.95797927867008	0.145786712330807	0.450066692106564	0.164553508933337	0.378407952675817	0.35541927312178	0.265946555758427
